timestamp,open,high,low,close,volume,currency_volume,extra_0,extra_1
2022-12-15 16:00:00,0.000008,0.000011,0.000008,0.0000095,31235136983,288432,288432,1
2022-12-16 16:00:00,0.000009499,0.0000095,0.00000803,0.000008565,28002706819,242310,242310,1
2022-12-17 16:00:00,0.000008744,0.00000912,0.000008563,0.000009112,2808979678,24880,24880,1
2022-12-18 16:00:00,0.00000925,0.000009272,0.000008424,0.000008985,7859700866,68852,68852,1
2022-12-19 16:00:00,0.000008986,0.00000914,0.000008497,0.000008904,8672208904,76863,76863,1
2022-12-20 16:00:00,0.000008904,0.000009297,0.0000086,0.000008873,9009689711,80205,80205,1
2022-12-21 16:00:00,0.000008868,0.000009449,0.000008639,0.000008776,10831494391,98545,98545,1
2022-12-22 16:00:00,0.000008787,0.000009219,0.00000868,0.000009107,7425754452,66568,66568,1
2022-12-23 16:00:00,0.000009124,0.00000934,0.000008891,0.000009256,7808068026,70997,70997,1
2022-12-24 16:00:00,0.00000925,0.0000098,0.000008823,0.000008918,11640349060,106480,106480,1
2022-12-25 16:00:00,0.000008911,0.000009297,0.00000864,0.00000894,11189947476,100182,100182,1
2022-12-26 16:00:00,0.000008913,0.000009068,0.000008519,0.000008742,6629130588,58107,58107,1
2022-12-27 16:00:00,0.000008743,0.00000879,0.000008011,0.000008337,6723525021,56762,56762,1
2022-12-28 16:00:00,0.000008317,0.000008453,0.000008109,0.000008259,7315679159,60627,60627,1
2022-12-29 16:00:00,0.00000827,0.0000084,0.000007889,0.000007942,7886142483,64501,64501,1
2022-12-30 16:00:00,0.000007936,0.0000088,0.000007748,0.000008169,9082258351,73852,73852,1
2022-12-31 16:00:00,0.000008169,0.000008342,0.000007915,0.000008115,6716745944,54537,54537,1
2023-01-01 16:00:00,0.000008114,0.000008156,0.000007805,0.000007998,8077214052,64436,64436,1
2023-01-02 16:00:00,0.000007998,0.000008137,0.00000776,0.000007874,8481438869,67480,67480,1
2023-01-03 16:00:00,0.000007874,0.00000805,0.0000077,0.000007828,6618006089,52207,52207,1
2023-01-04 16:00:00,0.000007837,0.000008262,0.000007759,0.00000793,7849346719,62206,62206,1
2023-01-05 16:00:00,0.000007934,0.000007936,0.000007613,0.000007676,6978232130,54379,54379,1
2023-01-06 16:00:00,0.000007672,0.00000825,0.00000749,0.000007683,11651958685,90556,90556,1
2023-01-07 16:00:00,0.000007702,0.000007896,0.00000745,0.000007725,7570503393,57913,57913,1
2023-01-08 16:00:00,0.000007731,0.000008362,0.000007635,0.000008208,10745558410,85854,85854,1
2023-01-09 16:00:00,0.000008209,0.00000863,0.00000804,0.000008352,8757111546,72570,72570,1
2023-01-10 16:00:00,0.00000837,0.000008465,0.000007934,0.000008011,10261541157,84191,84191,1
2023-01-11 16:00:00,0.000008004,0.00000859,0.000007923,0.000008349,9203254412,76702,76702,1
2023-01-12 16:00:00,0.000008354,0.000009459,0.000008325,0.000009085,11364442475,100619,100619,1
